"path_count","point_count","id","label","s_name","s_id"
3,157,655,pencil,Sulaiman Mustapha,1663861108313
7,151,656,clock,Sulaiman Mustapha,1663861108313
8,265,657,car,4am,1663861295079
3,54,658,fish,4am,1663861295079
2,98,659,house,4am,1663861295079
2,396,660,tree,4am,1663861295079
10,135,661,bicycle,4am,1663861295079
13,419,662,guitar,4am,1663861295079
12,297,663,pencil,4am,1663861295079
22,175,664,clock,4am,1663861295079
9,577,665,car,Kaz,1663861411627
4,316,666,fish,Kaz,1663861411627
13,386,667,house,Kaz,1663861411627
3,253,668,tree,Kaz,1663861411627
8,329,669,bicycle,Kaz,1663861411627
8,347,670,guitar,Kaz,1663861411627
6,204,671,pencil,Kaz,1663861411627
14,171,672,clock,Kaz,1663861411627
10,842,673,car,ivan,1663861487181
3,167,674,fish,ivan,1663861487181
8,735,675,house,ivan,1663861487181
3,376,676,tree,ivan,1663861487181
8,589,677,bicycle,ivan,1663861487181
12,892,678,guitar,ivan,1663861487181
3,278,679,pencil,ivan,1663861487181
7,422,680,clock,ivan,1663861487181
5,695,681,car,summer_ddot,1663861521045
3,516,682,fish,summer_ddot,1663861521045
1720,1720,683,house,summer_ddot,1663861521045
3,667,684,tree,summer_ddot,1663861521045
5,360,685,bicycle,summer_ddot,1663861521045
4,907,686,guitar,summer_ddot,1663861521045
6,642,687,pencil,summer_ddot,1663861521045
10,331,688,clock,summer_ddot,1663861521045
4,197,689,car,john,1663861734828
2,142,690,fish,john,1663861734828
9,569,691,house,john,1663861734828
3,178,692,tree,john,1663861734828
10,317,693,bicycle,john,1663861734828
12,358,694,guitar,john,1663861734828
6,196,695,pencil,john,1663861734828
3,120,696,clock,john,1663861734828
14,1041,697,car,Ashutosh ,1663862181342
11,523,698,fish,Ashutosh ,1663862181342
7,543,699,house,Ashutosh ,1663862181342
4,340,700,tree,Ashutosh ,1663862181342
20,959,701,bicycle,Ashutosh ,1663862181342
11,647,702,guitar,Ashutosh ,1663862181342
9,510,703,pencil,Ashutosh ,1663862181342
6,229,704,clock,Ashutosh ,1663862181342
21,1177,705,car,kholid,1663862290705
2,410,706,fish,kholid,1663862290705
8,485,707,house,kholid,1663862290705
3,203,708,tree,kholid,1663862290705
9,411,709,bicycle,kholid,1663862290705
13,719,710,guitar,kholid,1663862290705
330,330,711,pencil,kholid,1663862290705
9,198,712,clock,kholid,1663862290705
8,404,713,car,Ricardo ,1663862423620
3,368,714,fish,Ricardo ,1663862423620
14,451,715,house,Ricardo ,1663862423620
10,98,716,tree,Ricardo ,1663862423620
8,132,717,bicycle,Ricardo ,1663862423620
10,467,718,guitar,Ricardo ,1663862423620
7,105,719,pencil,Ricardo ,1663862423620
3,57,720,clock,Ricardo ,1663862423620
32,1379,721,car,Dani,1663862517752
3,541,722,fish,Dani,1663862517752
29,872,723,house,Dani,1663862517752
9,551,724,tree,Dani,1663862517752
38,1181,725,bicycle,Dani,1663862517752
29,1553,726,guitar,Dani,1663862517752
18,372,727,pencil,Dani,1663862517752
19,1017,728,clock,Dani,1663862517752
8,453,729,car,Vaibhav Gupta,1663862856552
6,476,730,fish,Vaibhav Gupta,1663862856552
16,518,731,house,Vaibhav Gupta,1663862856552
10,423,732,tree,Vaibhav Gupta,1663862856552
18,415,733,bicycle,Vaibhav Gupta,1663862856552
9,374,734,guitar,Vaibhav Gupta,1663862856552
7,201,735,pencil,Vaibhav Gupta,1663862856552
15,319,736,clock,Vaibhav Gupta,1663862856552
14,946,737,car,mayank ,1663863265090
6,597,738,fish,mayank ,1663863265090
5,464,739,house,mayank ,1663863265090
9,609,740,tree,mayank ,1663863265090
20,908,741,bicycle,mayank ,1663863265090
18,1363,742,guitar,mayank ,1663863265090
8,650,743,pencil,mayank ,1663863265090
17,423,744,clock,mayank ,1663863265090
11,651,745,car,az,1663863353755
7,549,746,fish,az,1663863353755
19,589,747,house,az,1663863353755
16,724,748,tree,az,1663863353755
16,1088,749,bicycle,az,1663863353755
16,589,750,guitar,az,1663863353755
15,543,751,pencil,az,1663863353755
6,203,752,clock,az,1663863353755
23,2330,753,car,Pesterenan,1663863425980
20,2030,754,fish,Pesterenan,1663863425980
27,3292,755,house,Pesterenan,1663863425980
26,3118,756,tree,Pesterenan,1663863425980
32,3069,757,bicycle,Pesterenan,1663863425980
8,3210,758,guitar,Pesterenan,1663863425980
6,1323,759,pencil,Pesterenan,1663863425980
732,732,760,clock,Pesterenan,1663863425980
27,1566,761,car,alireza,1663863426940
4,1007,762,fish,alireza,1663863426940
31,1430,763,house,alireza,1663863426940
36,978,764,tree,alireza,1663863426940
51,2938,765,bicycle,alireza,1663863426940
20,2057,766,guitar,alireza,1663863426940
10,886,767,pencil,alireza,1663863426940
10,1837,768,clock,alireza,1663863426940
7,1410,769,car,John D'Oeuf,1663863684612
4,889,770,fish,John D'Oeuf,1663863684612
7,908,771,house,John D'Oeuf,1663863684612
13,1294,772,tree,John D'Oeuf,1663863684612
18,1360,773,bicycle,John D'Oeuf,1663863684612
8,1058,774,guitar,John D'Oeuf,1663863684612
4,727,775,pencil,John D'Oeuf,1663863684612
16,994,776,clock,John D'Oeuf,1663863684612
11,1069,777,car,Bren,1663863699368
3,475,778,fish,Bren,1663863699368
11,702,779,house,Bren,1663863699368
5,330,780,tree,Bren,1663863699368
25,1133,781,bicycle,Bren,1663863699368
13,765,782,guitar,Bren,1663863699368
4,328,783,pencil,Bren,1663863699368
16,576,784,clock,Bren,1663863699368
21,589,785,car,klk con klk,1663864161744
6,783,786,fish,klk con klk,1663864161744
28,1342,787,house,klk con klk,1663864161744
3,531,788,tree,klk con klk,1663864161744
11,1025,789,bicycle,klk con klk,1663864161744
12,1228,790,guitar,klk con klk,1663864161744
7,974,791,pencil,klk con klk,1663864161744
26,672,792,clock,klk con klk,1663864161744
5,811,793,car,Volodymyr,1663864545890
5,691,794,fish,Volodymyr,1663864545890
7,943,795,house,Volodymyr,1663864545890
3,572,796,tree,Volodymyr,1663864545890
10,703,797,bicycle,Volodymyr,1663864545890
11,613,798,guitar,Volodymyr,1663864545890
8,990,799,pencil,Volodymyr,1663864545890
248,248,800,clock,Volodymyr,1663864545890
2,80,801,car,Adarsh ,1663864583532
17,513,802,fish,Adarsh ,1663864583532
7,318,803,house,Adarsh ,1663864583532
4,202,804,tree,Adarsh ,1663864583532
9,281,805,bicycle,Adarsh ,1663864583532
14,283,806,guitar,Adarsh ,1663864583532
11,211,807,pencil,Adarsh ,1663864583532
2,87,808,clock,Adarsh ,1663864583532
16,889,809,car,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
18,725,810,fish,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
27,957,811,house,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
24,815,812,tree,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
28,800,813,bicycle,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
9,546,814,guitar,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
5,326,815,pencil,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
10,546,816,clock,<U+200D><U+200D><U+200D><U+200D><U+200D>,1663864656131
10,682,817,car,Tintin,1663864778979
7,482,818,fish,Tintin,1663864778979
13,500,819,house,Tintin,1663864778979
4,336,820,tree,Tintin,1663864778979
14,288,821,bicycle,Tintin,1663864778979
24,778,822,guitar,Tintin,1663864778979
11,188,823,pencil,Tintin,1663864778979
12,302,824,clock,Tintin,1663864778979
3,190,825,car,dragonreaper,1663864927843
416,416,826,fish,dragonreaper,1663864927843
3,184,827,house,dragonreaper,1663864927843
40,1638,828,tree,dragonreaper,1663864927843
20,633,829,bicycle,dragonreaper,1663864927843
10,569,830,guitar,dragonreaper,1663864927843
4,241,831,pencil,dragonreaper,1663864927843
4,222,832,clock,dragonreaper,1663864927843
4,469,833,car,Thomas,1663865014073
3,365,834,fish,Thomas,1663865014073
15,470,835,house,Thomas,1663865014073
4,363,836,tree,Thomas,1663865014073
18,721,837,bicycle,Thomas,1663865014073
10,628,838,guitar,Thomas,1663865014073
7,282,839,pencil,Thomas,1663865014073
18,316,840,clock,Thomas,1663865014073
7,695,841,car,Wiktor,1663865062757
3,369,842,fish,Wiktor,1663865062757
11,780,843,house,Wiktor,1663865062757
2,446,844,tree,Wiktor,1663865062757
17,502,845,bicycle,Wiktor,1663865062757
12,1260,846,guitar,Wiktor,1663865062757
6,235,847,pencil,Wiktor,1663865062757
8,477,848,clock,Wiktor,1663865062757
17,291,849,car,Jane,1663865448354
12,176,850,fish,Jane,1663865448354
11,153,851,house,Jane,1663865448354
3,168,852,tree,Jane,1663865448354
20,285,853,bicycle,Jane,1663865448354
12,256,854,guitar,Jane,1663865448354
14,140,855,pencil,Jane,1663865448354
3,104,856,clock,Jane,1663865448354
3,391,857,car,Bibek Gyawali,1663865642410
556,556,858,fish,Bibek Gyawali,1663865642410
7,623,859,house,Bibek Gyawali,1663865642410
3,263,860,tree,Bibek Gyawali,1663865642410
9,411,861,bicycle,Bibek Gyawali,1663865642410
7,478,862,guitar,Bibek Gyawali,1663865642410
2,234,863,pencil,Bibek Gyawali,1663865642410
7,190,864,clock,Bibek Gyawali,1663865642410
15,1402,865,car,Mandy23,1663865681826
13,746,866,fish,Mandy23,1663865681826
39,1712,867,house,Mandy23,1663865681826
11,713,868,tree,Mandy23,1663865681826
21,1421,869,bicycle,Mandy23,1663865681826
15,980,870,guitar,Mandy23,1663865681826
12,701,871,pencil,Mandy23,1663865681826
22,1267,872,clock,Mandy23,1663865681826
6,378,873,car,Kirru,1663865939140
4,361,874,fish,Kirru,1663865939140
8,393,875,house,Kirru,1663865939140
3,123,876,tree,Kirru,1663865939140
9,241,877,bicycle,Kirru,1663865939140
9,267,878,guitar,Kirru,1663865939140
2,220,879,pencil,Kirru,1663865939140
3,101,880,clock,Kirru,1663865939140
14,699,881,car,Afaque,1663866111229
5,320,882,fish,Afaque,1663866111229
23,1286,883,house,Afaque,1663866111229
3,232,884,tree,Afaque,1663866111229
7,275,885,bicycle,Afaque,1663866111229
5,628,886,guitar,Afaque,1663866111229
8,238,887,pencil,Afaque,1663866111229
4,228,888,clock,Afaque,1663866111229
7,302,889,car,bahadir,1663866553884
3,204,890,fish,bahadir,1663866553884
7,297,891,house,bahadir,1663866553884
3,116,892,tree,bahadir,1663866553884
7,103,893,bicycle,bahadir,1663866553884
318,318,894,guitar,bahadir,1663866553884
60,60,895,pencil,bahadir,1663866553884
4,45,896,clock,bahadir,1663866553884
7,632,897,car,datsi,1663867477715
6,268,898,fish,datsi,1663867477715
13,400,899,house,datsi,1663867477715
3,163,900,tree,datsi,1663867477715
8,181,901,bicycle,datsi,1663867477715
4,285,902,guitar,datsi,1663867477715
3,119,903,pencil,datsi,1663867477715
3,119,904,clock,datsi,1663867477715
5,390,905,car,Jimmy,1663867990664
5,325,906,fish,Jimmy,1663867990664
6,534,907,house,Jimmy,1663867990664
4,401,908,tree,Jimmy,1663867990664
4,374,909,bicycle,Jimmy,1663867990664
15,968,910,guitar,Jimmy,1663867990664
14,1003,911,pencil,Jimmy,1663867990664
8,495,912,clock,Jimmy,1663867990664
10,1249,913,car,maraim,1663868222431
9,802,914,fish,maraim,1663868222431
6,421,915,house,maraim,1663868222431
4,342,916,tree,maraim,1663868222431
7,740,917,bicycle,maraim,1663868222431
6,695,918,guitar,maraim,1663868222431
4,632,919,pencil,maraim,1663868222431
2,314,920,clock,maraim,1663868222431
10,814,921,car,Olamide,1663868418931
16,567,922,fish,Olamide,1663868418931
15,727,923,house,Olamide,1663868418931
5,593,924,tree,Olamide,1663868418931
11,610,925,bicycle,Olamide,1663868418931
19,1146,926,guitar,Olamide,1663868418931
6,238,927,pencil,Olamide,1663868418931
4,322,928,clock,Olamide,1663868418931
6,659,929,car,aydin,1663868573721
12,960,930,fish,aydin,1663868573721
15,998,931,house,aydin,1663868573721
6,618,932,tree,aydin,1663868573721
7,434,933,bicycle,aydin,1663868573721
5,502,934,guitar,aydin,1663868573721
2,330,935,pencil,aydin,1663868573721
5,418,936,clock,aydin,1663868573721
8,690,937,car,Satya,1663868859750
10,492,938,fish,Satya,1663868859750
19,487,939,house,Satya,1663868859750
5,444,940,tree,Satya,1663868859750
23,848,941,bicycle,Satya,1663868859750
17,594,942,guitar,Satya,1663868859750
12,448,943,pencil,Satya,1663868859750
13,443,944,clock,Satya,1663868859750
13,762,945,car,sudoCss,1663868937015
9,428,946,fish,sudoCss,1663868937015
13,848,947,house,sudoCss,1663868937015
3,204,948,tree,sudoCss,1663868937015
6,312,949,bicycle,sudoCss,1663868937015
8,419,950,guitar,sudoCss,1663868937015
10,373,951,pencil,sudoCss,1663868937015
8,228,952,clock,sudoCss,1663868937015
17,765,953,car,Anush,1663869030101
52,378,954,fish,Anush,1663869030101
14,538,955,house,Anush,1663869030101
11,345,956,tree,Anush,1663869030101
13,301,957,bicycle,Anush,1663869030101
17,564,958,guitar,Anush,1663869030101
14,306,959,pencil,Anush,1663869030101
12,236,960,clock,Anush,1663869030101
3,884,961,car,alvesmarcio,1663869301352
4,407,962,fish,alvesmarcio,1663869301352
8,931,963,house,alvesmarcio,1663869301352
10,634,964,tree,alvesmarcio,1663869301352
8,732,965,bicycle,alvesmarcio,1663869301352
10,1248,966,guitar,alvesmarcio,1663869301352
5,797,967,pencil,alvesmarcio,1663869301352
3,261,968,clock,alvesmarcio,1663869301352
4,487,969,car,Youness,1663869477435
3,234,970,fish,Youness,1663869477435
6,306,971,house,Youness,1663869477435
2,611,972,tree,Youness,1663869477435
11,479,973,bicycle,Youness,1663869477435
4,314,974,guitar,Youness,1663869477435
11,259,975,pencil,Youness,1663869477435
6,222,976,clock,Youness,1663869477435
4,649,977,car,hakim,1663869634218
3,321,978,fish,hakim,1663869634218
12,796,979,house,hakim,1663869634218
27,2620,980,tree,hakim,1663869634218
20,908,981,bicycle,hakim,1663869634218
19,1282,982,guitar,hakim,1663869634218
7,402,983,pencil,hakim,1663869634218
17,775,984,clock,hakim,1663869634218
1158,1158,985,car,Miniontoby,1663869893024
2,338,986,fish,Miniontoby,1663869893024
4,532,987,house,Miniontoby,1663869893024
958,958,988,tree,Miniontoby,1663869893024
6,429,989,bicycle,Miniontoby,1663869893024
5,772,990,guitar,Miniontoby,1663869893024
408,408,991,pencil,Miniontoby,1663869893024
9,624,992,clock,Miniontoby,1663869893024
5,762,993,car,Ringa Tech,1663869908664
3,675,994,fish,Ringa Tech,1663869908664
7,528,995,house,Ringa Tech,1663869908664
3,443,996,tree,Ringa Tech,1663869908664
15,876,997,bicycle,Ringa Tech,1663869908664
17,1597,998,guitar,Ringa Tech,1663869908664
5,478,999,pencil,Ringa Tech,1663869908664
2,312,1000,clock,Ringa Tech,1663869908664
7,1321,1001,car,kernelist,1663869988034
4,554,1002,fish,kernelist,1663869988034
11,808,1003,house,kernelist,1663869988034
13,996,1004,tree,kernelist,1663869988034
6,593,1005,bicycle,kernelist,1663869988034
4,739,1006,guitar,kernelist,1663869988034
2,245,1007,pencil,kernelist,1663869988034
3,235,1008,clock,kernelist,1663869988034
15,622,1009,car,NeonTuts,1663870050553
7,471,1010,fish,NeonTuts,1663870050553
31,1006,1011,house,NeonTuts,1663870050553
3,378,1012,tree,NeonTuts,1663870050553
45,1771,1013,bicycle,NeonTuts,1663870050553
11,1181,1014,guitar,NeonTuts,1663870050553
5,327,1015,pencil,NeonTuts,1663870050553
23,810,1016,clock,NeonTuts,1663870050553
25,1936,1017,car,EvDev,1663870164588
6,442,1018,fish,EvDev,1663870164588
16,682,1019,house,EvDev,1663870164588
10,272,1020,tree,EvDev,1663870164588
42,1787,1021,bicycle,EvDev,1663870164588
26,1569,1022,guitar,EvDev,1663870164588
21,1031,1023,pencil,EvDev,1663870164588
37,936,1024,clock,EvDev,1663870164588
18,734,1025,car,martin,1663870509604
4,534,1026,fish,martin,1663870509604
20,915,1027,house,martin,1663870509604
4,305,1028,tree,martin,1663870509604
31,776,1029,bicycle,martin,1663870509604
7,536,1030,guitar,martin,1663870509604
5,154,1031,pencil,martin,1663870509604
6,460,1032,clock,martin,1663870509604
1192,1192,1033,car,Mantas,1663871511852
772,772,1034,fish,Mantas,1663871511852
3,300,1035,house,Mantas,1663871511852
2,417,1036,tree,Mantas,1663871511852
11,903,1037,bicycle,Mantas,1663871511852
2,580,1038,guitar,Mantas,1663871511852
564,564,1039,pencil,Mantas,1663871511852
13,168,1040,clock,Mantas,1663871511852
9,801,1041,car,GuiS,1663872113106
7,465,1042,fish,GuiS,1663872113106
12,506,1043,house,GuiS,1663872113106
15,442,1044,tree,GuiS,1663872113106
16,573,1045,bicycle,GuiS,1663872113106
20,1028,1046,guitar,GuiS,1663872113106
4,336,1047,pencil,GuiS,1663872113106
16,340,1048,clock,GuiS,1663872113106
5,423,1049,car,Soumyadeep,1663872866213
11,279,1050,fish,Soumyadeep,1663872866213
28,437,1051,house,Soumyadeep,1663872866213
7,630,1052,tree,Soumyadeep,1663872866213
26,829,1053,bicycle,Soumyadeep,1663872866213
16,460,1054,guitar,Soumyadeep,1663872866213
10,198,1055,pencil,Soumyadeep,1663872866213
8,258,1056,clock,Soumyadeep,1663872866213
6,442,1057,car,HuldaCZ,1663873256999
5,253,1058,fish,HuldaCZ,1663873256999
17,394,1059,house,HuldaCZ,1663873256999
4,566,1060,tree,HuldaCZ,1663873256999
22,444,1061,bicycle,HuldaCZ,1663873256999
6,612,1062,guitar,HuldaCZ,1663873256999
9,312,1063,pencil,HuldaCZ,1663873256999
16,466,1064,clock,HuldaCZ,1663873256999
10,444,1065,car,Sagray Lezgiyar ,1663874433099
6,452,1066,fish,Sagray Lezgiyar ,1663874433099
15,492,1067,house,Sagray Lezgiyar ,1663874433099
3,366,1068,tree,Sagray Lezgiyar ,1663874433099
12,269,1069,bicycle,Sagray Lezgiyar ,1663874433099
12,684,1070,guitar,Sagray Lezgiyar ,1663874433099
9,355,1071,pencil,Sagray Lezgiyar ,1663874433099
21,655,1072,clock,Sagray Lezgiyar ,1663874433099
11,723,1073,car,montana57,1663875502287
9,345,1074,fish,montana57,1663875502287
10,187,1075,house,montana57,1663875502287
4,272,1076,tree,montana57,1663875502287
14,512,1077,bicycle,montana57,1663875502287
13,809,1078,guitar,montana57,1663875502287
11,340,1079,pencil,montana57,1663875502287
17,757,1080,clock,montana57,1663875502287
6,385,1081,car,Eugenio G,1663876415836
5,327,1082,fish,Eugenio G,1663876415836
11,307,1083,house,Eugenio G,1663876415836
616,616,1084,tree,Eugenio G,1663876415836
6,158,1085,bicycle,Eugenio G,1663876415836
4,264,1086,guitar,Eugenio G,1663876415836
6,213,1087,pencil,Eugenio G,1663876415836
7,220,1088,clock,Eugenio G,1663876415836
11,906,1089,car,Denis,1663876422595
13,295,1090,fish,Denis,1663876422595
26,811,1091,house,Denis,1663876422595
12,1100,1092,tree,Denis,1663876422595
26,1175,1093,bicycle,Denis,1663876422595
14,580,1094,guitar,Denis,1663876422595
5,297,1095,pencil,Denis,1663876422595
24,674,1096,clock,Denis,1663876422595
10,2209,1097,car,bisht,1663876491392
5,1450,1098,fish,bisht,1663876491392
9,1241,1099,house,bisht,1663876491392
4,1306,1100,tree,bisht,1663876491392
11,1821,1101,bicycle,bisht,1663876491392
5,1439,1102,guitar,bisht,1663876491392
6,825,1103,pencil,bisht,1663876491392
23,2897,1104,clock,bisht,1663876491392
5,664,1105,car,jorge,1663876496984
6,430,1106,fish,jorge,1663876496984
6,449,1107,house,jorge,1663876496984
3,372,1108,tree,jorge,1663876496984
16,719,1109,bicycle,jorge,1663876496984
16,1250,1110,guitar,jorge,1663876496984
6,404,1111,pencil,jorge,1663876496984
15,371,1112,clock,jorge,1663876496984
7,1336,1113,car,VICMAN,1663876904792
6,916,1114,fish,VICMAN,1663876904792
21,1156,1115,house,VICMAN,1663876904792
10,999,1116,tree,VICMAN,1663876904792
12,1234,1117,bicycle,VICMAN,1663876904792
16,1146,1118,guitar,VICMAN,1663876904792
11,871,1119,pencil,VICMAN,1663876904792
8,622,1120,clock,VICMAN,1663876904792
17,291,1121,car,vanne_solo,1663876964929
19,496,1122,fish,vanne_solo,1663876964929
29,258,1123,house,vanne_solo,1663876964929
18,447,1124,tree,vanne_solo,1663876964929
47,547,1125,bicycle,vanne_solo,1663876964929
13,175,1126,guitar,vanne_solo,1663876964929
13,85,1127,pencil,vanne_solo,1663876964929
53,339,1128,clock,vanne_solo,1663876964929
3,272,1129,car,Goutam ,1663877044173
3,83,1130,fish,Goutam ,1663877044173
13,170,1131,house,Goutam ,1663877044173
8,161,1132,tree,Goutam ,1663877044173
9,127,1133,bicycle,Goutam ,1663877044173
8,256,1134,guitar,Goutam ,1663877044173
6,135,1135,pencil,Goutam ,1663877044173
14,106,1136,clock,Goutam ,1663877044173
5,201,1137,car,Sergey,1663877094155
9,148,1138,fish,Sergey,1663877094155
10,156,1139,house,Sergey,1663877094155
9,213,1140,tree,Sergey,1663877094155
11,189,1141,bicycle,Sergey,1663877094155
19,534,1142,guitar,Sergey,1663877094155
11,122,1143,pencil,Sergey,1663877094155
7,54,1144,clock,Sergey,1663877094155
6,514,1145,car,Kyrylych,1663877515039
6,368,1146,fish,Kyrylych,1663877515039
5,344,1147,house,Kyrylych,1663877515039
